Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistFist	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistClaw	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	AttElec	AttFire	AttIce	AttWind	AttEarth	AttDark	ResistDark	ResistIce	ResistEarth	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive	SpHeal	SpRAtkSpeed	SpRCastSpeed	SpRHPRegen	HitRange
3901	귀목 보스	KING	MONSTER	MELEE	110	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	DEVIL	STUN,SLOW,CURSE,TERROR	0	ent_boss1	0	137	68	137	34	160	297	1047156	30	15	0	0	394915	264	100	100	100	2000	100	0	0	0	0	5	5	10	15	40	40	35	40	40	40	40	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3902	귀목 보스	KING	MONSTER	MELEE	110	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	DEVIL	STUN,SLOW,CURSE,TERROR	0	ent_boss2	0	137	68	137	34	160	297	1047156	30	15	0	0	394915	264	100	100	100	2000	100	0	0	0	0	5	5	10	15	40	40	35	40	40	40	40	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3903	귀목 보스	KING	MONSTER	MELEE	110	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	DEVIL	STUN,SLOW,CURSE,TERROR	0	ent_boss3	0	137	68	137	34	160	297	1047156	30	15	0	0	394915	264	100	100	100	2000	100	0	0	0	0	5	5	10	15	40	40	35	40	40	40	40	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3904	지무신왕	KNIGHT	MONSTER	MELEE	101	100		AGGR,BERSERK	0	ORC	SLOW,CURSE,TERROR	0	cyclops_officer	0	63	126	63	31	169	254	38703	5	7	0	0	8748	141	100	100	100	2000	100	0	0	0	0	0	10	10	16	20	-5	-25	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3905	천무신녀	KING	MONSTER	MELEE	110	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	DEVIL	STUN,SLOW,CURSE,TERROR	0	ent_boss3	0	137	68	137	34	160	297	1047156	30	15	0	0	394915	264	100	100	100	2000	100	0	0	0	0	5	5	10	15	40	40	35	40	40	40	40	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3906	진천무신녀	KING	MONSTER	MELEE	110	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	DEVIL	STUN,SLOW,CURSE,TERROR	0	ent_boss2	0	137	68	137	34	160	297	1047156	30	15	0	0	394915	264	100	100	100	2000	100	0	0	0	0	5	5	10	15	40	40	35	40	40	40	40	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3907	흑사대법사	S_PAWN	MONSTER	MAGIC	99	100		AGGR,STONESKIN	0	HUMAN	SLOW,CURSE,TERROR	0	redthief2_magic	0	93	124	62	31	187	228	15043	5	5	0	0	2858	118	100	100	100	2000	850	0	0	0	0	3	0	3	15	20	-5	-5	10	10	10	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3908	흑사대장수	KNIGHT	MONSTER	MELEE	100	100		AGGR,BERSERK	0	HUMAN	SLOW,CURSE,TERROR	0	redthief2_officer	0	125	93	62	31	168	252	38159	5	7	0	0	8661	140	100	100	100	2000	100	0	0	0	0	0	10	10	16	20	-5	-25	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3909	흑사대 상급장군	S_KNIGHT	MONSTER	MELEE	101	100		AGGR,GODSPEED	0	HUMAN	SLOW,CURSE,TERROR	0	redthief2_general	0	126	94	63	31	169	254	77407	5	10	0	0	20898	171	100	100	100	2000	100	0	0	0	0	5	0	5	15	20	0	-5	-25	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3910	흑사단장	BOSS	MONSTER	MELEE	103	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	HUMAN	STUN,SLOW,CURSE,TERROR	0	redthief_boss	0	128	64	128	32	150	280	318384	10	10	0	0	102713	206	100	100	100	2000	100	0	0	0	0	0	0	3	15	40	40	35	40	40	40	40	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	3908	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3911	길 잃은 거대귀목	BOSS	MONSTER	MELEE	105	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ANIMAL	STUN,SLOW,CURSE,TERROR	0	ent_huge	0	131	65	131	32	153	285	327140	10	10	0	0	104702	210	100	100	100	2000	100	0	0	0	0	0	0	3	15	40	40	35	40	40	40	40	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3912	외로운 거대귀목	BOSS	MONSTER	MELEE	105	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ANIMAL	STUN,SLOW,CURSE,TERROR	0	ent_huge	0	131	65	131	32	153	285	327140	10	10	0	0	104702	210	100	100	100	2000	100	0	0	0	0	0	0	3	15	40	40	35	40	40	40	40	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3913	혼란한 거대귀목	BOSS	MONSTER	MELEE	105	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ANIMAL	STUN,SLOW,CURSE,TERROR	0	ent_huge	0	131	65	131	32	153	285	327140	10	10	0	0	104702	210	100	100	100	2000	100	0	0	0	0	0	0	3	15	40	40	35	40	40	40	40	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3949	포탈	KING	NPC	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		1	0	0	0	0	0	0	120	3	1	0	0	10	4	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3950	나가	PAWN	MONSTER	MELEE	97	120		AGGR,BERSERK	0		TERROR	0	defensewave_pawn	0	95	64	63	31	168	252	23288	10	5	0	0	0	141	100	100	100	2000	100	0	0	0	0	0	0	3	15	15	15	10	15	15	15	15	15	0	0	0	0	0	0	0	0	15	0	0	0	0	-20	0	2.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3951	나가	PAWN	MONSTER	MELEE	97	120		AGGR,BERSERK	0		TERROR	0	defensewave_pawn	0	95	64	63	31	168	252	24488	10	5	0	0	0	141	100	100	100	2000	100	0	0	0	0	0	0	3	15	20	20	15	20	20	20	20	15	0	0	0	0	0	0	0	0	15	0	0	0	0	-20	0	2.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3952	나가	PAWN	MONSTER	MELEE	97	120		AGGR,BERSERK	0		TERROR	0	defensewave_pawn	0	95	64	63	31	168	252	25688	10	5	0	0	0	141	100	100	100	2000	100	0	0	0	0	0	0	3	15	25	25	15	25	25	25	25	15	0	0	0	0	0	0	0	0	15	0	0	0	0	-20	0	2.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3953	나가정령	S_KNIGHT	MONSTER	MAGIC	105	100		AGGR,BERSERK	0		SLOW,TERROR	0	defensewave_watersoul	0	33	68	137	34	56	95	82364	20	5	0	0	0	140	100	100	100	2000	600	0	0	0	0	0	0	5	15	25	25	15	25	25	25	25	20	0	0	0	0	0	0	0	0	15	0	0	0	0	-20	0	2.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3954	나가전사	KNIGHT	MONSTER	MELEE	103	100		AGGR,BERSERK	0		STUN,SLOW,TERROR	0	defensewave_naga	0	67	62	125	31	120	182	117791	20	5	0	0	0	140	110	110	100	2000	100	0	0	0	0	0	0	5	16	25	25	15	25	25	25	25	20	0	0	-25	0	0	0	0	0	15	0	0	0	0	-20	0	2.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3955	나가전사2	KNIGHT	MONSTER	MELEE	103	100		AGGR,BERSERK	0		STUN,SLOW,TERROR	0	defensewave_naga	0	67	62	125	31	120	182	117791	20	5	0	0	0	140	110	110	100	2000	100	0	0	0	0	0	0	5	16	25	25	15	25	25	25	25	20	0	0	-25	0	0	0	0	0	15	0	0	0	0	-20	0	2.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3956	나가족장	BOSS	MONSTER	RANGE	110	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0		STUN,SLOW,TERROR	0	defensewave_medusa	0	131	127	63	31	191	273	992568	20	5	0	0	104702	172	100	100	100	2000	850	0	0	0	0	0	10	7	15	25	25	15	25	25	25	25	15	0	0	0	0	0	0	0	0	25	0	0	0	0	-20	0	4.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3957	미니히드라1	BOSS	MONSTER	RANGE	110	110		AGGR,NOMOVE,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0		STUN,SLOW,TERROR	0	defensewave_minihydra	0	93	124	62	31	153	285	872568	20	5	0	0	0	140	100	100	100	2000	1500	0	0	0	0	0	0	3	15	25	25	15	25	25	25	25	15	0	0	10	0	10	10	0	0	15	0	0	0	0	-20	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3958	미니히드라2	BOSS	MONSTER	RANGE	110	110		AGGR,NOMOVE,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0		STUN,SLOW,TERROR	0	defensewave_minihydra	0	93	124	62	31	153	285	992568	20	5	0	0	0	140	100	100	100	2000	1500	0	0	0	0	0	0	3	15	25	25	15	25	25	25	25	15	0	0	10	0	10	10	0	0	15	0	0	0	0	-20	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3959	미니히드라3	BOSS	MONSTER	RANGE	110	110		AGGR,NOMOVE,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0		STUN,SLOW,TERROR	0	defensewave_minihydra	0	93	124	62	31	153	285	992568	20	5	0	0	0	140	100	100	100	2000	1500	0	0	0	0	0	0	3	15	25	25	15	25	25	25	25	15	0	0	10	0	10	10	0	0	15	0	0	0	0	-20	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3960	히드라1	KING	MONSTER	MAGIC	120	100		AGGR,NOMOVE,BERSERK,DEATHBLOW,REVIVE	0		STUN,SLOW,TERROR	0	defensewave_hydra_boss	0	131	65	131	32	153	285	2536605	15	5	0	0	104702	210	100	100	100	2000	100	0	0	0	0	0	0	7	20	43	50	40	50	40	40	45	50	0	0	0	0	0	0	0	0	50	0	0	0	0	-10	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3961	히드라2	KING	MONSTER	MAGIC	120	100		AGGR,NOMOVE,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0		STUN,SLOW,TERROR	0	defensewave_hydra_boss	0	131	65	131	32	153	285	2656605	15	5	0	0	104702	210	100	100	100	2000	100	0	0	0	0	0	0	7	20	43	50	40	50	40	40	45	50	0	0	0	0	0	0	0	0	50	0	0	0	0	-10	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3962	히드라3	KING	MONSTER	MAGIC	120	100		AGGR,NOMOVE,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0		STUN,SLOW,TERROR	0	defensewave_hydra_boss	0	131	65	131	32	153	285	3184606	10	5	0	0	104702	210	100	100	100	2000	100	0	0	0	0	0	0	7	20	43	50	40	50	40	40	45	50	0	0	0	0	0	0	0	0	50	0	0	0	0	-10	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3963	히드라(left)	KING	MONSTER	MAGIC	120	90		AGGR,NOMOVE,BERSERK,DEATHBLOW,REVIVE	0		STUN,SLOW,TERROR	0	defensewave_hydra_boss_left	0	131	65	131	32	153	285	1313838	10	5	0	0	104702	210	100	100	100	2000	100	0	0	0	0	0	0	3	15	40	45	35	45	25	25	40	45	0	0	0	0	0	0	0	0	30	0	0	0	0	-10	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3964	히드라(right)	KING	MONSTER	MAGIC	120	90		AGGR,NOMOVE,BERSERK,DEATHBLOW,REVIVE	0		STUN,SLOW,TERROR	0	defensewave_hydra_boss_right	0	131	65	131	32	153	285	1313838	10	10	0	0	104702	210	100	100	100	2000	100	0	0	0	0	0	0	3	15	40	45	35	45	25	25	40	45	0	0	0	0	0	0	0	0	30	0	0	0	0	-10	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3965	히드라보상	KING	MONSTER	MELEE	105	100		NOMOVE	0		STUN,SLOW,TERROR	0	reddragon_room_box	2	0	0	0	0	0	0	120	3	1	0	0	584702	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3970		KING	DOOR	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		1	0	0	0	0	0	0	120	3	1	0	0	10	4	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3971	얼음수정	KING	MONSTER	MELEE	105	100		NOMOVE	0		STUN,SLOW,TERROR	0	whitedragon_npc_ice	1	0	0	0	0	0	0	2536605	3	1	0	0	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3972	알방 415 136	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		1	0	0	0	0	0	0	120	3	1	0	0	0	4	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3973	백룡방 94 139	KING	GOTO	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		1	0	0	0	0	0	0	120	3	1	0	0	0	4	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3980	화염의정령	KNIGHT	MONSTER	MAGIC	118	90		AGGR,BERSERK	0		SLOW,TERROR	0	defensewave_watersoul	0	121	68	137	34	168	252	128637	20	3	0	0	23500	140	100	110	100	2000	2000	0	0	0	0	0	0	5	15	25	25	15	25	25	25	25	20	-10	0	0	0	10	10	0	65	0	0	0	0	0	0	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3981	냉기의정령	KNIGHT	MONSTER	MAGIC	118	90		AGGR,BERSERK	0		SLOW,TERROR	0	defensewave_watersoul	0	121	68	137	34	168	252	128637	20	3	0	0	23500	140	100	110	100	2000	2000	0	0	0	20	0	0	5	15	25	25	15	25	25	25	25	20	0	0	0	0	10	10	0	0	65	0	0	0	0	-10	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3982	전기의정령	KNIGHT	MONSTER	MAGIC	118	90		AGGR,BERSERK	0		SLOW,TERROR	0	defensewave_watersoul	0	121	68	137	34	168	252	128637	20	3	0	0	23500	140	100	110	100	2000	2000	0	0	0	0	0	0	5	15	25	25	15	25	25	25	25	20	0	-10	0	0	10	10	65	0	0	0	0	0	0	0	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3983	바람의정령	KNIGHT	MONSTER	MAGIC	118	90		AGGR,BERSERK	0		SLOW,TERROR	0	defensewave_watersoul	0	121	68	137	34	168	252	128637	20	3	0	0	23500	140	100	110	100	2000	2000	0	0	0	0	0	0	5	15	25	25	15	25	25	25	25	20	0	0	0	-10	10	10	0	0	0	65	0	0	0	0	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3984	대지의정령	KNIGHT	MONSTER	MAGIC	118	90		AGGR,BERSERK	0		SLOW,TERROR	0	defensewave_watersoul	0	121	68	137	34	168	252	128637	20	3	0	0	23500	140	100	110	100	2000	2000	0	0	0	0	0	0	5	15	25	25	15	25	25	25	25	20	0	0	0	0	10	10	0	0	0	0	65	0	0	0	-10	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3985	어둠의정령	KNIGHT	MONSTER	MAGIC	118	90		AGGR,BERSERK	0		SLOW,TERROR	0	defensewave_watersoul	0	121	68	137	34	168	252	128637	20	3	0	0	23500	140	100	110	100	2000	2000	0	0	0	0	0	0	5	15	25	25	15	25	25	25	25	20	0	0	0	0	10	10	0	0	0	0	0	65	-10	0	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3986	화염의 정령졸개	PAWN	MONSTER	MELEE	115	120		AGGR,BERSERK	0		TERROR	0	defensewave_pawn	0	95	64	63	31	153	285	79407	10	3	0	0	23500	141	120	180	100	2000	200	0	0	0	0	0	0	3	15	15	15	10	15	15	15	15	15	-10	0	0	0	10	10	0	55	0	0	0	0	0	0	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3987	냉기의 정령졸개	PAWN	MONSTER	MELEE	115	120		AGGR,BERSERK	0		TERROR	0	defensewave_pawn	0	95	64	63	31	153	285	79407	10	3	0	0	18900	141	120	180	100	2000	200	0	0	0	0	0	0	3	15	20	20	15	20	20	20	20	15	0	0	0	0	10	10	0	0	55	0	0	0	0	-10	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3988	전기의 정령졸개	PAWN	MONSTER	MELEE	115	120		AGGR,BERSERK	0		TERROR	0	defensewave_pawn	0	95	64	63	31	153	285	79407	10	3	0	0	18900	141	120	180	100	2000	200	0	0	0	0	0	0	3	15	20	20	15	20	20	20	20	15	0	-10	0	0	10	10	55	0	0	0	0	0	0	0	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3989	바람의 정령졸개	PAWN	MONSTER	MELEE	115	120		AGGR,BERSERK	0		TERROR	0	defensewave_pawn	0	95	64	63	31	153	285	79407	10	3	0	0	18900	141	120	180	100	2000	200	0	0	0	0	0	0	3	15	15	15	10	15	15	15	15	15	0	0	0	-10	10	10	0	0	0	55	0	0	0	0	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3990	대지의 정령졸개	PAWN	MONSTER	MELEE	115	120		AGGR,BERSERK	0		TERROR	0	defensewave_pawn	0	95	64	63	31	153	285	79407	10	3	0	0	18900	141	120	180	100	2000	200	0	0	0	0	0	0	3	15	20	20	15	20	20	20	20	15	0	0	0	0	10	10	0	0	0	0	55	0	0	0	-10	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3991	어둠의 정령졸개	PAWN	MONSTER	MELEE	115	120		AGGR,BERSERK	0		TERROR	0	defensewave_pawn	0	95	64	63	31	153	285	79407	10	3	0	0	18900	141	120	180	100	2000	200	0	0	0	0	0	0	3	15	20	20	15	20	20	20	20	15	0	0	0	0	10	10	0	0	0	0	0	55	-10	0	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3992	화염의정령(대)	S_KNIGHT	MONSTER	MAGIC	120	120		AGGR,BERSERK,STONESKIN	0		SLOW,TERROR	0	defensewave_watersoul	0	131	71	170	34	168	252	168637	20	3	0	0	36900	140	110	110	100	2000	2000	0	0	0	0	0	0	5	15	25	25	15	25	25	25	25	20	-10	0	0	0	10	10	0	75	0	0	0	0	0	0	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3993	냉기의정령(대)	S_KNIGHT	MONSTER	MAGIC	120	120		AGGR,BERSERK,STONESKIN	0		SLOW,TERROR	0	defensewave_watersoul	0	131	71	170	34	168	252	168637	20	3	0	0	36900	140	110	110	100	2000	2000	0	0	0	20	0	0	5	15	25	25	15	25	25	25	25	20	0	0	0	0	10	10	0	0	75	0	0	0	0	-10	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3994	전기의정령(대)	S_KNIGHT	MONSTER	MAGIC	120	120		AGGR,BERSERK,STONESKIN	0		SLOW,TERROR	0	defensewave_watersoul	0	131	71	170	34	168	252	168637	20	3	0	0	36900	140	110	110	100	2000	2000	0	0	0	0	0	0	5	15	25	25	15	25	25	25	25	20	0	-10	0	0	10	10	75	0	0	0	0	0	0	0	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3995	바람의정령(대)	S_KNIGHT	MONSTER	MAGIC	120	120		AGGR,BERSERK,STONESKIN	0		SLOW,TERROR	0	defensewave_watersoul	0	131	71	170	34	168	252	168637	20	3	0	0	36900	140	110	110	100	2000	2000	0	0	0	0	0	0	5	15	25	25	15	25	25	25	25	20	0	0	0	-10	10	10	0	0	0	75	0	0	0	0	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3996	대지의정령(대)	S_KNIGHT	MONSTER	MAGIC	120	120		AGGR,BERSERK,STONESKIN	0		SLOW,TERROR	0	defensewave_watersoul	0	131	71	170	34	168	252	168637	20	3	0	0	36900	140	110	110	100	2000	2000	0	0	0	0	0	0	5	15	25	25	15	25	25	25	25	20	0	0	0	0	10	10	0	0	0	0	75	0	0	0	-10	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3997	어둠의정령(대)	S_KNIGHT	MONSTER	MAGIC	120	120		AGGR,BERSERK,STONESKIN	0		SLOW,TERROR	0	defensewave_watersoul	0	131	71	170	34	168	252	168637	20	3	0	0	36900	140	110	110	100	2000	2000	0	0	0	0	0	0	5	15	25	25	15	25	25	25	25	20	0	0	0	0	10	10	0	0	0	0	0	75	-10	0	0	3.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3998	정령포탈	KING	NPC	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		1	0	0	0	0	0	0	120	3	1	0	0	10	4	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
3999	나가기포탈	KING	NPC	MELEE	1	100		NOMOVE	0		STUN,SLOW,TERROR	0		1	0	0	0	0	0	0	120	3	1	0	0	10	4	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4000	화염석	KING	STONE	MELEE	120	100		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	100	0	0	0	1600000	5	1	0	0	51	100	6158	6158	0	2000	150	0	0	0	0	0	0	0	15	25	25	15	25	25	25	25	20	-10	0	0	0	10	100	0	40	0	0	0	0	0	0	0	0.0	3992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4001	냉기석	KING	STONE	MELEE	120	100		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	100	0	0	0	1600000	5	1	0	0	51	100	6157	6157	0	2000	150	0	0	0	0	0	0	0	15	25	25	15	25	25	25	25	20	0	0	0	0	10	100	0	0	40	0	0	0	0	-10	0	0.0	3993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4002	전기석	KING	STONE	MELEE	120	100		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	100	0	0	0	1600000	5	1	0	0	51	100	6156	6156	0	2000	150	0	0	0	0	0	0	0	15	25	25	15	25	25	25	25	20	0	-10	0	0	10	100	40	0	0	0	0	0	0	0	0	0.0	3994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
